Video Time	Neutral	Happy	Sad	Angry	Surprised	Scared	Disgusted	Stimulus	Event Marker
00:04:40.133	0.922609600	0.014232620	0.076472950	0.035415140	0.001303503	0.003481170	0.039037410	No Stimulus	No Event Marker
00:04:40.166	0.919135300	0.013648110	0.077283710	0.035913360	0.001251363	0.003362009	0.040918110	No Stimulus	No Event Marker
00:04:40.200	0.914836300	0.013375200	0.078535590	0.036717400	0.001218480	0.003282660	0.046766930	No Stimulus	No Event Marker
00:04:40.233	0.910489000	0.013136570	0.078183220	0.038935640	0.001178721	0.003158458	0.051338400	No Stimulus	No Event Marker
00:04:40.266	0.909411400	0.013134370	0.076141200	0.038540720	0.001166404	0.003148724	0.052334060	No Stimulus	No Event Marker
00:04:40.300	0.904067800	0.012961980	0.075137370	0.039316670	0.001133360	0.003099676	0.056808340	No Stimulus	No Event Marker
00:04:40.333	0.898562700	0.012489570	0.075090860	0.038594290	0.001080652	0.003013138	0.061651300	No Stimulus	No Event Marker
00:04:40.366	0.892803500	0.012124630	0.076796390	0.037970340	0.001035329	0.002980673	0.066681600	No Stimulus	No Event Marker
00:04:40.400	0.889431400	0.011501990	0.074411980	0.039023080	0.001019861	0.003436171	0.068983260	No Stimulus	No Event Marker
00:04:40.433	0.889860600	0.010941720	0.073529240	0.038426500	0.000989724	0.003666803	0.070732620	No Stimulus	No Event Marker
00:04:40.466	0.889543500	0.010467490	0.072511920	0.038100520	0.000958547	0.003852129	0.072635650	No Stimulus	No Event Marker
00:04:40.500	0.880622000	0.009826351	0.072278110	0.039013340	0.000901091	0.003811410	0.082141340	No Stimulus	No Event Marker
00:04:40.533	0.865721600	0.009147102	0.072755150	0.037417540	0.000848419	0.003737694	0.095179070	No Stimulus	No Event Marker
00:04:40.566	0.860732900	0.008579839	0.071668800	0.036512560	0.000798038	0.003885010	0.102587900	No Stimulus	No Event Marker
00:04:40.600	0.855962500	0.008943662	0.068928050	0.035656940	0.000753062	0.003664068	0.101202400	No Stimulus	No Event Marker
00:04:40.633	0.851992000	0.009064675	0.067139100	0.034122220	0.000716341	0.003461090	0.099913730	No Stimulus	No Event Marker
00:04:40.666	0.857227600	0.009578369	0.065417610	0.032786280	0.000675465	0.003204304	0.094870490	No Stimulus	No Event Marker
00:04:40.700	0.862491000	0.010412910	0.063740020	0.030702240	0.000649389	0.002930451	0.090108320	No Stimulus	No Event Marker
00:04:40.733	0.864810700	0.011525990	0.061742510	0.029487320	0.000625583	0.002691445	0.083738680	No Stimulus	No Event Marker
00:04:40.766	0.865876300	0.011503200	0.059195460	0.030620480	0.000596669	0.002512038	0.079352580	No Stimulus	No Event Marker
00:04:40.800	0.856832900	0.010920160	0.059990400	0.030977470	0.000593548	0.002352891	0.074169440	No Stimulus	No Event Marker
00:04:40.833	0.840766800	0.010021010	0.068521880	0.033233110	0.000658438	0.002212142	0.068982920	No Stimulus	No Event Marker
00:04:40.866	0.826668900	0.009392570	0.068326320	0.034382380	0.000693189	0.002086649	0.064020760	No Stimulus	No Event Marker
00:04:40.900	0.806023000	0.009201725	0.069890770	0.039160290	0.000681889	0.002102480	0.060273610	No Stimulus	No Event Marker
00:04:40.933	0.789900800	0.008854400	0.072793770	0.039560390	0.000652341	0.002187073	0.056877630	No Stimulus	No Event Marker
00:04:40.966	0.772066600	0.008521473	0.085271580	0.037806660	0.000632511	0.002327987	0.055895220	No Stimulus	No Event Marker
00:04:41.000	0.754316100	0.007972689	0.097339420	0.036828760	0.000631379	0.002436435	0.054439870	No Stimulus	No Event Marker
00:04:41.033	0.740385700	0.007529719	0.103139700	0.037742410	0.000650735	0.002566329	0.051704070	No Stimulus	No Event Marker
00:04:41.066	0.731662500	0.007127425	0.107035500	0.039260200	0.000673009	0.002801085	0.049301890	No Stimulus	No Event Marker
00:04:41.100	0.725783900	0.006748577	0.109915900	0.040050020	0.000694166	0.002949312	0.046784740	No Stimulus	No Event Marker
00:04:41.133	0.720055300	0.006373346	0.116241700	0.038906820	0.000715761	0.003111259	0.044714660	No Stimulus	No Event Marker
00:04:41.166	0.716089800	0.006032612	0.120205300	0.038392770	0.000726945	0.003230103	0.042823330	No Stimulus	No Event Marker
00:04:41.200	0.704145900	0.005680917	0.122865100	0.039108110	0.000766834	0.003524826	0.040894660	No Stimulus	No Event Marker
00:04:41.233	0.693329000	0.005382690	0.123871100	0.039886960	0.000794403	0.003589618	0.039372920	No Stimulus	No Event Marker
00:04:41.266	0.682065400	0.005018936	0.123586100	0.042930290	0.000789912	0.003574712	0.039113230	No Stimulus	No Event Marker
00:04:41.300	0.660400800	0.004630744	0.132008500	0.044241650	0.000744924	0.003342072	0.045052240	No Stimulus	No Event Marker
00:04:41.333	0.637804000	0.004231301	0.138724900	0.044789960	0.000727987	0.003118337	0.054545040	No Stimulus	No Event Marker
00:04:41.366	0.618985900	0.003860180	0.143435400	0.046459560	0.000699822	0.002893309	0.061873760	No Stimulus	No Event Marker
00:04:41.400	0.603429600	0.003530462	0.143501000	0.049002200	0.000664061	0.002664979	0.067676370	No Stimulus	No Event Marker
00:04:41.433	0.607195800	0.003341806	0.140167100	0.047249120	0.000636903	0.002561649	0.063931000	No Stimulus	No Event Marker
00:04:41.466	0.612540700	0.003185236	0.140955800	0.045362940	0.000670703	0.002707849	0.060400610	No Stimulus	No Event Marker
00:04:41.500	0.621922000	0.003124444	0.144891800	0.042228120	0.000741470	0.002826565	0.055876230	No Stimulus	No Event Marker
00:04:41.533	0.631780200	0.003003295	0.154038400	0.040385260	0.000919020	0.002794236	0.051388610	No Stimulus	No Event Marker
00:04:41.566	0.642740200	0.002970545	0.154989900	0.039141890	0.001232554	0.002770687	0.047316580	No Stimulus	No Event Marker
00:04:41.600	0.658904200	0.003105881	0.150810800	0.037967150	0.001430967	0.003007855	0.043473960	No Stimulus	No Event Marker
00:04:41.633	0.670997400	0.003041352	0.149522700	0.036332480	0.001342072	0.002823097	0.043303240	No Stimulus	No Event Marker
00:04:41.666	0.656850500	0.002970995	0.161007200	0.034344330	0.001240042	0.002573160	0.046439730	No Stimulus	No Event Marker
00:04:41.700	0.642140500	0.002923219	0.173252200	0.033079860	0.001151811	0.002349587	0.047978090	No Stimulus	No Event Marker
00:04:41.733	0.633206400	0.002727423	0.174301200	0.032843780	0.001079975	0.002146094	0.049096130	No Stimulus	No Event Marker
00:04:41.766	0.639074800	0.002622815	0.172345400	0.031060150	0.001018786	0.001964928	0.048560950	No Stimulus	No Event Marker
00:04:41.800	0.655246600	0.002436427	0.166599300	0.028629120	0.000942435	0.001782751	0.048760430	No Stimulus	No Event Marker
00:04:41.833	0.675213800	0.002348690	0.154847300	0.027235930	0.000881521	0.001621910	0.049425730	No Stimulus	No Event Marker
00:04:41.866	0.689135400	0.002263246	0.144640100	0.025711730	0.000827063	0.001473806	0.050887030	No Stimulus	No Event Marker
00:04:41.900	0.697543200	0.002166085	0.138313100	0.024420990	0.000767345	0.001338884	0.054010490	No Stimulus	No Event Marker
00:04:41.933	0.721760600	0.002502139	0.127478600	0.022894580	0.000714742	0.001222878	0.050633230	No Stimulus	No Event Marker
00:04:41.966	0.745104400	0.002645833	0.119336500	0.021038870	0.000703038	0.001128705	0.046073950	No Stimulus	No Event Marker
00:04:42.000	0.765259900	0.002538443	0.114258600	0.019163010	0.000810413	0.001077575	0.041842160	No Stimulus	No Event Marker
00:04:42.033	0.785416200	0.002587606	0.106355700	0.017470570	0.000883350	0.001010859	0.038096790	No Stimulus	No Event Marker
00:04:42.066	0.804874300	0.002587253	0.097559560	0.015913860	0.001298207	0.000974117	0.034610030	No Stimulus	No Event Marker
00:04:42.100	0.822552200	0.002524573	0.089627640	0.014459420	0.001566243	0.000923170	0.031409850	No Stimulus	No Event Marker
00:04:42.133	0.839020300	0.002399503	0.081738910	0.013162170	0.001951348	0.000889431	0.028495820	No Stimulus	No Event Marker
00:04:42.166	0.853818100	0.002249669	0.074763160	0.011987940	0.002141225	0.000832211	0.025846040	No Stimulus	No Event Marker
00:04:42.200	0.867021400	0.002157082	0.068032540	0.010885550	0.003138225	0.000781162	0.023432060	No Stimulus	No Event Marker
00:04:42.233	0.879080700	0.002061388	0.061831350	0.009897034	0.003920607	0.000727235	0.021314990	No Stimulus	No Event Marker
00:04:42.266	0.890168200	0.001971450	0.056409280	0.008971820	0.004256218	0.000691565	0.019484520	No Stimulus	No Event Marker
00:04:42.300	0.900159600	0.001915477	0.051530880	0.008138170	0.004617812	0.000655474	0.017759720	No Stimulus	No Event Marker
00:04:42.333	0.908878600	0.001900454	0.046791190	0.007403184	0.005608391	0.000628135	0.016153000	No Stimulus	No Event Marker
00:04:42.366	0.917191400	0.001878920	0.042718760	0.006740591	0.005609036	0.000585691	0.014671980	No Stimulus	No Event Marker
00:04:42.400	0.924403900	0.001898068	0.039414290	0.006149601	0.005497151	0.000545541	0.013324150	No Stimulus	No Event Marker
00:04:42.433	0.930978400	0.001889663	0.036329600	0.005617144	0.005497267	0.000505966	0.012100790	No Stimulus	No Event Marker
00:04:42.466	0.936637500	0.001920188	0.034028510	0.005119825	0.005554136	0.000474853	0.011011730	No Stimulus	No Event Marker
00:04:42.500	0.941911200	0.001916901	0.031896170	0.004677163	0.005661412	0.000458582	0.010020050	No Stimulus	No Event Marker
00:04:42.533	0.946661900	0.001991885	0.029680860	0.004284533	0.006140811	0.000457437	0.009119044	No Stimulus	No Event Marker
00:04:42.566	0.951147600	0.001991664	0.027660190	0.003941852	0.006023456	0.000439929	0.008340921	No Stimulus	No Event Marker
00:04:42.600	0.955170200	0.001972732	0.025798960	0.003609674	0.005767082	0.000414096	0.007680144	No Stimulus	No Event Marker
00:04:42.633	0.958983400	0.001942223	0.023931070	0.003320293	0.005533105	0.000392220	0.007068452	No Stimulus	No Event Marker
00:04:42.666	0.962247100	0.001913837	0.022511780	0.003093750	0.005330930	0.000368241	0.006557044	No Stimulus	No Event Marker
00:04:42.700	0.965224900	0.001836571	0.021147850	0.002857516	0.005202790	0.000357066	0.006036899	No Stimulus	No Event Marker
00:04:42.733	0.967766600	0.001798789	0.020227320	0.002703647	0.005184030	0.000341650	0.005535138	No Stimulus	No Event Marker
00:04:42.766	0.970035700	0.001763808	0.019405850	0.002561342	0.005226981	0.000333321	0.005112533	No Stimulus	No Event Marker
00:04:42.800	0.972040300	0.001671918	0.018764430	0.002442174	0.005498369	0.000335131	0.004742473	No Stimulus	No Event Marker
00:04:42.833	0.973509900	0.001570928	0.018781580	0.002358783	0.005609485	0.000326825	0.004371523	No Stimulus	No Event Marker
00:04:42.866	0.975099800	0.001544293	0.018426280	0.002257731	0.005716528	0.000318218	0.004025132	No Stimulus	No Event Marker
00:04:42.900	0.976053200	0.001470329	0.018926090	0.002132423	0.005785950	0.000302079	0.003729166	No Stimulus	No Event Marker
00:04:42.933	0.977247100	0.001419446	0.018801360	0.002016549	0.005797825	0.000287061	0.003449150	No Stimulus	No Event Marker
00:04:42.966	0.978116500	0.001376092	0.019029210	0.001925589	0.005629992	0.000274801	0.003199862	No Stimulus	No Event Marker
00:04:43.000	0.978905200	0.001290190	0.019448680	0.001821175	0.005535499	0.000283361	0.002979097	No Stimulus	No Event Marker
00:04:43.033	0.979489900	0.001276251	0.019694180	0.001705941	0.005369131	0.000271413	0.002769346	No Stimulus	No Event Marker
00:04:43.066	0.980716800	0.001326609	0.018852660	0.001590316	0.005249324	0.000266489	0.002579959	No Stimulus	No Event Marker
00:04:43.100	0.981774900	0.001369816	0.018176970	0.001483770	0.005144471	0.000262093	0.002404238	No Stimulus	No Event Marker
00:04:43.133	0.982771300	0.001392695	0.017367460	0.001398971	0.005278289	0.000256354	0.002237136	No Stimulus	No Event Marker
00:04:43.166	0.983802400	0.001427750	0.016223300	0.001344858	0.005548527	0.000259073	0.002064431	No Stimulus	No Event Marker
00:04:43.200	0.984769800	0.001496757	0.015016450	0.001431751	0.005717953	0.000276147	0.001943374	No Stimulus	No Event Marker
00:04:43.233	0.985568900	0.001494837	0.014242510	0.001651975	0.005746525	0.000299125	0.001849817	No Stimulus	No Event Marker
00:04:43.266	0.986262100	0.001555452	0.013560150	0.001703490	0.005761828	0.000305917	0.001753201	No Stimulus	No Event Marker
00:04:43.300	0.986822400	0.001551136	0.013194480	0.001725541	0.005641030	0.000318722	0.001680953	No Stimulus	No Event Marker
00:04:43.333	0.987295700	0.001493798	0.013036170	0.001637963	0.005415701	0.000314785	0.001634210	No Stimulus	No Event Marker
00:04:43.366	0.987518200	0.001469148	0.013317650	0.001595197	0.005209971	0.000325807	0.001594406	No Stimulus	No Event Marker
00:04:43.400	0.987442700	0.001427396	0.014054960	0.001612350	0.004995259	0.000340564	0.001541111	No Stimulus	No Event Marker
00:04:43.433	0.987653700	0.001473828	0.014224900	0.001610009	0.004832712	0.000357217	0.001481210	No Stimulus	No Event Marker
00:04:43.466	0.987698400	0.001447637	0.014444000	0.001538671	0.004742809	0.000352566	0.001458380	No Stimulus	No Event Marker
00:04:43.500	0.988097400	0.001408042	0.014219050	0.001497222	0.004667336	0.000349468	0.001444709	No Stimulus	No Event Marker
00:04:43.533	0.988565800	0.001392389	0.013804760	0.001465223	0.004618494	0.000354708	0.001520752	No Stimulus	No Event Marker
00:04:43.566	0.988951800	0.001391494	0.013375480	0.001451988	0.004588414	0.000368460	0.001557453	No Stimulus	No Event Marker
00:04:43.600	0.989480100	0.001385123	0.012947120	0.001424445	0.004747752	0.000431645	0.001490229	No Stimulus	No Event Marker
00:04:43.633	0.989935600	0.001376871	0.012599260	0.001394038	0.004898914	0.000491202	0.001441465	No Stimulus	No Event Marker
00:04:43.666	0.990350700	0.001354879	0.012271460	0.001346219	0.005014619	0.000545447	0.001389535	No Stimulus	No Event Marker
00:04:43.700	0.990667900	0.001332091	0.012053020	0.001329089	0.005119680	0.000602604	0.001355400	No Stimulus	No Event Marker
00:04:43.733	0.990792400	0.001318006	0.012135180	0.001344947	0.004995761	0.000616189	0.001307626	No Stimulus	No Event Marker
00:04:43.766	0.990978600	0.001328914	0.011985600	0.001370952	0.004845310	0.000610112	0.001264795	No Stimulus	No Event Marker
00:04:43.800	0.991096400	0.001317677	0.011923250	0.001357468	0.004680341	0.000595719	0.001244555	No Stimulus	No Event Marker
00:04:43.833	0.990836400	0.001284976	0.012306650	0.001408448	0.004798284	0.000604985	0.001229026	No Stimulus	No Event Marker
00:04:43.866	0.990961700	0.001297506	0.012120820	0.001353876	0.005115757	0.000589220	0.001215899	No Stimulus	No Event Marker
00:04:43.900	0.990967000	0.001275195	0.012227490	0.001320670	0.005299226	0.000587295	0.001178982	No Stimulus	No Event Marker
00:04:43.933	0.991182400	0.001260161	0.012085480	0.001266520	0.005403539	0.000603594	0.001141354	No Stimulus	No Event Marker
00:04:43.966	0.991345500	0.001246959	0.011998480	0.001207476	0.005423598	0.000614287	0.001084063	No Stimulus	No Event Marker
00:04:44.000	0.989283200	0.001182781	0.015965490	0.001190967	0.005325204	0.000643330	0.001043817	No Stimulus	No Event Marker
00:04:44.033	0.987335400	0.001145742	0.019247350	0.001205029	0.005335605	0.000664463	0.000985676	No Stimulus	No Event Marker
00:04:44.066	0.987157500	0.001214545	0.019424820	0.001183433	0.005412450	0.000643970	0.000931562	No Stimulus	No Event Marker
00:04:44.100	0.987143600	0.001200481	0.019534440	0.001167372	0.005571559	0.000619628	0.000906577	No Stimulus	No Event Marker
00:04:44.133	0.987377800	0.001153028	0.019202570	0.001127627	0.005634348	0.000593613	0.000869598	No Stimulus	No Event Marker
00:04:44.166	0.987676600	0.001123398	0.018623950	0.001106888	0.005749721	0.000575863	0.000844119	No Stimulus	No Event Marker
00:04:44.200	0.988260700	0.001079534	0.017729250	0.001114480	0.005664144	0.000550598	0.000818183	No Stimulus	No Event Marker
00:04:44.233	0.988956000	0.001034228	0.016636060	0.001106967	0.005623254	0.000515604	0.000826988	No Stimulus	No Event Marker
00:04:44.266	0.989529500	0.000992545	0.015732880	0.001083058	0.005555733	0.000479356	0.000804513	No Stimulus	No Event Marker
00:04:44.300	0.990079500	0.000955102	0.014944180	0.001047304	0.005551319	0.000448701	0.000762737	No Stimulus	No Event Marker
00:04:44.333	0.990612800	0.000920240	0.014166860	0.001027801	0.005628836	0.000421719	0.000726630	No Stimulus	No Event Marker
00:04:44.366	0.991160000	0.000863276	0.013223910	0.000967954	0.005653530	0.000403348	0.000691174	No Stimulus	No Event Marker
00:04:44.400	0.991345000	0.000822842	0.012389120	0.000953661	0.006215938	0.000392844	0.000649280	No Stimulus	No Event Marker
00:04:44.433	0.991703200	0.000785536	0.011695670	0.000931496	0.006423454	0.000391025	0.000629695	No Stimulus	No Event Marker
00:04:44.466	0.992099300	0.000732019	0.011158390	0.000892744	0.006303872	0.000365650	0.000636837	No Stimulus	No Event Marker
00:04:44.500	0.992494300	0.000692732	0.010517050	0.000860280	0.006272067	0.000344192	0.000615169	No Stimulus	No Event Marker
00:04:44.533	0.992758900	0.000657879	0.010192660	0.000831853	0.006241920	0.000328626	0.000595369	No Stimulus	No Event Marker
00:04:44.566	0.993070500	0.000650710	0.009701177	0.000821181	0.006148775	0.000314184	0.000581443	No Stimulus	No Event Marker
00:04:44.600	0.993282900	0.000658824	0.009041404	0.000805098	0.006207107	0.000302750	0.000561066	No Stimulus	No Event Marker
00:04:44.633	0.993467200	0.000676079	0.008419852	0.000781420	0.006304165	0.000289421	0.000543301	No Stimulus	No Event Marker
00:04:44.666	0.993662300	0.000690612	0.007949793	0.000810556	0.006308320	0.000277015	0.000538951	No Stimulus	No Event Marker
00:04:44.700	0.993759600	0.000682849	0.007530185	0.000821981	0.006515383	0.000268400	0.000529594	No Stimulus	No Event Marker
00:04:44.733	0.994015600	0.000694610	0.007141150	0.000875601	0.006355313	0.000257865	0.000525634	No Stimulus	No Event Marker
00:04:44.766	0.994271600	0.000707690	0.006752384	0.000923849	0.006164601	0.000248011	0.000525101	No Stimulus	No Event Marker
00:04:44.800	0.994221300	0.000703270	0.006584916	0.000976466	0.006428579	0.000241224	0.000515766	No Stimulus	No Event Marker
00:04:44.833	0.994163200	0.000702522	0.006672485	0.001019610	0.006583590	0.000233236	0.000518971	No Stimulus	No Event Marker
00:04:44.866	0.994099400	0.000709964	0.006822828	0.001057285	0.006731760	0.000224574	0.000518289	No Stimulus	No Event Marker
00:04:44.900	0.994007300	0.000713129	0.007007116	0.001091493	0.006887160	0.000220995	0.000514984	No Stimulus	No Event Marker
00:04:44.933	0.993965600	0.000718098	0.007084562	0.001128365	0.006900738	0.000215124	0.000512065	No Stimulus	No Event Marker
00:04:44.966	0.993932500	0.000709731	0.007159795	0.001207536	0.006876470	0.000211757	0.000506575	No Stimulus	No Event Marker
00:04:45.000	0.993901600	0.000724510	0.007195407	0.001280631	0.006899438	0.000204217	0.000518397	No Stimulus	No Event Marker
00:04:45.033	0.993837800	0.000736452	0.007329217	0.001325717	0.006760844	0.000194413	0.000544359	No Stimulus	No Event Marker
00:04:45.066	0.993727000	0.000745801	0.007522871	0.001366698	0.006616283	0.000186549	0.000577282	No Stimulus	No Event Marker
00:04:45.100	0.993674900	0.000747437	0.007678085	0.001355224	0.006416824	0.000178193	0.000578659	No Stimulus	No Event Marker
00:04:45.133	0.993535900	0.000727287	0.007825838	0.001446832	0.006115954	0.000170103	0.000629149	No Stimulus	No Event Marker
00:04:45.166	0.993564300	0.000707400	0.007741896	0.001545970	0.005770772	0.000165499	0.000673861	No Stimulus	No Event Marker
00:04:45.200	0.993745200	0.000725011	0.007491618	0.001582870	0.005533146	0.000162734	0.000688035	No Stimulus	No Event Marker
00:04:45.233	0.993810900	0.000726640	0.007339536	0.001640766	0.005290369	0.000155950	0.000676166	No Stimulus	No Event Marker
00:04:45.266	0.993845200	0.000756100	0.007208613	0.001661888	0.005200085	0.000151511	0.000698075	No Stimulus	No Event Marker
00:04:45.300	0.993998100	0.000780665	0.006927204	0.001791248	0.005251287	0.000151934	0.000671566	No Stimulus	No Event Marker
00:04:45.333	0.993755700	0.000837205	0.007054897	0.001886803	0.005183345	0.000146474	0.000653980	No Stimulus	No Event Marker
00:04:45.366	0.993760600	0.000895292	0.006997219	0.002002522	0.005159269	0.000145804	0.000631361	No Stimulus	No Event Marker
00:04:45.400	0.993695100	0.000880390	0.007206407	0.002214064	0.005063477	0.000149353	0.000621619	No Stimulus	No Event Marker
00:04:45.433	0.993778100	0.000878186	0.007063506	0.002209593	0.004847838	0.000143283	0.000667121	No Stimulus	No Event Marker
00:04:45.466	0.993097100	0.000888719	0.007188709	0.002635357	0.004504313	0.000132036	0.000819377	No Stimulus	No Event Marker
00:04:45.500	0.992167800	0.000877283	0.007436871	0.003092597	0.004164750	0.000120893	0.001133402	No Stimulus	No Event Marker
00:04:45.533	0.991506800	0.000874545	0.007718661	0.003367994	0.003848735	0.000111078	0.001349210	No Stimulus	No Event Marker
00:04:45.566	0.991198100	0.000917595	0.007796758	0.003383594	0.003544098	0.000102785	0.001578206	No Stimulus	No Event Marker
00:04:45.600	0.990947900	0.000965092	0.007397815	0.003427882	0.003265509	0.000094065	0.001861054	No Stimulus	No Event Marker
00:04:45.633	0.991176400	0.001007488	0.006894176	0.003380869	0.003013537	0.000086898	0.002090905	No Stimulus	No Event Marker
00:04:45.666	0.991608300	0.001089520	0.006456463	0.003245486	0.002803626	0.000081973	0.002095021	No Stimulus	No Event Marker
00:04:45.700	0.991942000	0.001160825	0.006149119	0.003216166	0.002649733	0.000078673	0.002087825	No Stimulus	No Event Marker
00:04:45.733	0.992312900	0.001211943	0.005922647	0.003187774	0.002526497	0.000080192	0.002017939	No Stimulus	No Event Marker
00:04:45.766	0.992592300	0.001246968	0.005760631	0.003172181	0.002437063	0.000083952	0.001968916	No Stimulus	No Event Marker
00:04:45.800	0.992858100	0.001337932	0.005516546	0.003237585	0.002353292	0.000085832	0.001907762	No Stimulus	No Event Marker
00:04:45.833	0.993230600	0.001374947	0.005212041	0.003218320	0.002284573	0.000084563	0.001815328	No Stimulus	No Event Marker
00:04:45.866	0.993490500	0.001400265	0.005060025	0.003210868	0.002229359	0.000083970	0.001743283	No Stimulus	No Event Marker
00:04:45.900	0.993764300	0.001444897	0.004888979	0.003217664	0.002164401	0.000081586	0.001655399	No Stimulus	No Event Marker
00:04:45.933	0.993729400	0.001725337	0.004969834	0.003186967	0.002170809	0.000081138	0.001572662	No Stimulus	No Event Marker
00:04:45.966	0.993741000	0.001824906	0.005038862	0.003313471	0.002174787	0.000082920	0.001504962	No Stimulus	No Event Marker
00:04:46.000	0.993486300	0.001974177	0.005211541	0.003256930	0.002263761	0.000086063	0.001404403	No Stimulus	No Event Marker
00:04:46.033	0.993167300	0.002242707	0.005213930	0.003256216	0.002383253	0.000088531	0.001304439	No Stimulus	No Event Marker
00:04:46.066	0.993064200	0.002459265	0.005451872	0.003224682	0.002339478	0.000092992	0.001236457	No Stimulus	No Event Marker
00:04:46.100	0.992419100	0.002605211	0.006341778	0.003121135	0.002278190	0.000095649	0.001188841	No Stimulus	No Event Marker
00:04:46.133	0.991839100	0.002723422	0.007151199	0.003010837	0.002215547	0.000097737	0.001142091	No Stimulus	No Event Marker
00:04:46.166	0.991193600	0.002726308	0.008029747	0.002972797	0.002132430	0.000099441	0.001121341	No Stimulus	No Event Marker
00:04:46.200	0.990072800	0.002673905	0.009298677	0.002921826	0.002047749	0.000098136	0.001133012	No Stimulus	No Event Marker
00:04:46.233	0.989021400	0.002672305	0.010631480	0.002859455	0.001951840	0.000096347	0.001132857	No Stimulus	No Event Marker
00:04:46.266	0.988830400	0.002621144	0.010855790	0.002767992	0.001875921	0.000096125	0.001100778	No Stimulus	No Event Marker
00:04:46.300	0.988601700	0.002574011	0.011109620	0.002705655	0.001806514	0.000095018	0.001071876	No Stimulus	No Event Marker
00:04:46.333	0.988482200	0.002484857	0.011365910	0.002594224	0.001730113	0.000094665	0.001021798	No Stimulus	No Event Marker
00:04:46.366	0.988373300	0.002420810	0.011689280	0.002485373	0.001684723	0.000095634	0.000970213	No Stimulus	No Event Marker
00:04:46.400	0.987797400	0.002328119	0.012526940	0.002427177	0.001678497	0.000107055	0.000934258	No Stimulus	No Event Marker
00:04:46.433	0.987260500	0.002239689	0.013409420	0.002376594	0.001670522	0.000116313	0.000894474	No Stimulus	No Event Marker
00:04:46.466	0.987123800	0.002212003	0.013749040	0.002312205	0.001706107	0.000124919	0.000861288	No Stimulus	No Event Marker
00:04:46.500	0.986944300	0.002207215	0.014314990	0.002286122	0.001732063	0.000138272	0.000848744	No Stimulus	No Event Marker
00:04:46.533	0.986266400	0.002149410	0.015176920	0.002211006	0.001695728	0.000142016	0.000887391	No Stimulus	No Event Marker
00:04:46.566	0.985994100	0.002202872	0.015475720	0.002273761	0.001635136	0.000133675	0.000873644	No Stimulus	No Event Marker
00:04:46.600	0.985216600	0.002114588	0.015593240	0.002334247	0.001534464	0.000122513	0.000908648	No Stimulus	No Event Marker
00:04:46.633	0.984935800	0.002023454	0.015400220	0.002371773	0.001442159	0.000112628	0.000952004	No Stimulus	No Event Marker
00:04:46.666	0.984879600	0.001903916	0.015370700	0.002352939	0.001335981	0.000103514	0.000988565	No Stimulus	No Event Marker
00:04:46.700	0.985137400	0.001796684	0.015143450	0.002311353	0.001245947	0.000095064	0.001013230	No Stimulus	No Event Marker
00:04:46.733	0.985306400	0.001683912	0.015192910	0.002313452	0.001165791	0.000087957	0.001026621	No Stimulus	No Event Marker
00:04:46.766	0.985456600	0.001599010	0.015273790	0.002291106	0.001110924	0.000081335	0.001020839	No Stimulus	No Event Marker
00:04:46.800	0.985820000	0.001514592	0.014638030	0.002273600	0.001041341	0.000074886	0.001038820	No Stimulus	No Event Marker
00:04:46.833	0.985992600	0.001442827	0.014098570	0.002254282	0.000974661	0.000068911	0.001061516	No Stimulus	No Event Marker
00:04:46.866	0.986031200	0.001369226	0.013719470	0.002203833	0.000913882	0.000063735	0.001116141	No Stimulus	No Event Marker
00:04:46.900	0.985970700	0.001283835	0.013637120	0.002153172	0.000853997	0.000059104	0.001171715	No Stimulus	No Event Marker
00:04:46.933	0.985772100	0.001196387	0.013595030	0.002200241	0.000791859	0.000054648	0.001227698	No Stimulus	No Event Marker
00:04:46.966	0.985780200	0.001133183	0.013362290	0.002321258	0.000744737	0.000050918	0.001261182	No Stimulus	No Event Marker
00:04:47.000	0.986054400	0.001072317	0.012930430	0.002356946	0.000701676	0.000047330	0.001293438	No Stimulus	No Event Marker
00:04:47.033	0.986224700	0.001031079	0.012498600	0.002453579	0.000671726	0.000044815	0.001328911	No Stimulus	No Event Marker
00:04:47.066	0.986396700	0.001022287	0.011997480	0.002518889	0.000645851	0.000042862	0.001333911	No Stimulus	No Event Marker
00:04:47.100	0.986517900	0.001013998	0.011539190	0.002564051	0.000619442	0.000041071	0.001357033	No Stimulus	No Event Marker
00:04:47.133	0.986480000	0.000993706	0.011205580	0.002644898	0.000595065	0.000039778	0.001372668	No Stimulus	No Event Marker
00:04:47.166	0.986474900	0.000962837	0.010912770	0.002735136	0.000571898	0.000038950	0.001368861	No Stimulus	No Event Marker
00:04:47.200	0.985991300	0.000914598	0.011100590	0.002817200	0.000541034	0.000036822	0.001397065	No Stimulus	No Event Marker
00:04:47.233	0.985518000	0.000864597	0.011243720	0.002914189	0.000514272	0.000034858	0.001412337	No Stimulus	No Event Marker
00:04:47.266	0.985110400	0.000824694	0.011415940	0.002929014	0.000490752	0.000033176	0.001462092	No Stimulus	No Event Marker
00:04:47.300	0.984434600	0.000779588	0.011892740	0.002926525	0.000472587	0.000031082	0.001493883	No Stimulus	No Event Marker
00:04:47.333	0.983022300	0.000754823	0.012883920	0.002902478	0.000464949	0.000028940	0.001617174	No Stimulus	No Event Marker
